"component_file","component_group","component_kind","audit_risk","duplicate_group","incomplete_markers","disposition","canonicalTarget","decisionBasis"
"components/analytics/revenue-analytics.tsx","Shared / Other","Analytics / visualization","low","","0","keep","components/analytics/revenue-analytics.tsx","Retain and verify against the shared component definition of done."
"components/app-sidebar.tsx","Shared / Other","Navigation / shell","medium","","0","keep","components/app-sidebar.tsx","Retain and verify against the shared component definition of done."
"components/artist-jobs/job-card.tsx","Artist shared","Card / item","medium","","0","keep","components/artist-jobs/job-card.tsx","Retain and verify against the shared component definition of done."
"components/artist-jobs/job-filters.tsx","Artist shared","Form / editor","low","","0","keep","components/artist-jobs/job-filters.tsx","Retain and verify against the shared component definition of done."
"components/artist-jobs/job-posting-modal.tsx","Artist shared","Overlay / dialog","low","","0","keep","components/artist-jobs/job-posting-modal.tsx","Retain and verify against the shared component definition of done."
"components/artist-profile-client.tsx","Artist shared","Feature component","low","","0","keep","components/artist-profile-client.tsx","Retain and verify against the shared component definition of done."
"components/artist-profile-setup.tsx","Artist shared","Form / editor","low","","0","keep","components/artist-profile-setup.tsx","Retain and verify against the shared component definition of done."
"components/artist-profile/artist-profile-identity-card.tsx","Artist shared","Form / editor","low","","0","keep","components/artist-profile/artist-profile-identity-card.tsx","Retain and verify against the shared component definition of done."
"components/artist/artist-home-feed.tsx","Artist shared","Form / editor","medium","","0","keep","components/artist/artist-home-feed.tsx","Retain and verify against the shared component definition of done."
"components/artist/artist-org-invites-panel.tsx","Artist shared","Feature component","low","","0","keep","components/artist/artist-org-invites-panel.tsx","Retain and verify against the shared component definition of done."
"components/artist/artist-post-card.tsx","Artist shared","Form / editor","medium","","0","keep","components/artist/artist-post-card.tsx","Retain and verify against the shared component definition of done."
"components/artist/content-attention-inbox.tsx","Artist shared","Feature component","low","","0","keep","components/artist/content-attention-inbox.tsx","Retain and verify against the shared component definition of done."
"components/artist/content-social-links-panel.tsx","Artist shared","Form / editor","low","","0","keep","components/artist/content-social-links-panel.tsx","Retain and verify against the shared component definition of done."
"components/artist/mobile-artist-nav.tsx","Artist shared","Navigation / shell","low","","0","keep","components/artist/mobile-artist-nav.tsx","Retain and verify against the shared component definition of done."
"components/auth/auth-diagnostic.tsx","Shared / Other","Feature component","low","","0","keep","components/auth/auth-diagnostic.tsx","Retain and verify against the shared component definition of done."
"components/auth/enhanced-signup-form.tsx","Shared / Other","Form / editor","medium","","0","keep","components/auth/enhanced-signup-form.tsx","Retain and verify against the shared component definition of done."
"components/auth/mandatory-tos-gate.tsx","Shared / Other","Feature component","low","","0","keep","components/auth/mandatory-tos-gate.tsx","Retain and verify against the shared component definition of done."
"components/auth/nextauth-signup-form.tsx","Shared / Other","Form / editor","medium","","0","keep","components/auth/nextauth-signup-form.tsx","Retain and verify against the shared component definition of done."
"components/auth/tourify-auth-portal.tsx","Shared / Other","Form / editor","medium","","0","keep","components/auth/tourify-auth-portal.tsx","Retain and verify against the shared component definition of done."
"components/auth/working-signup-form.tsx","Shared / Other","Form / editor","medium","","0","keep","components/auth/working-signup-form.tsx","Retain and verify against the shared component definition of done."
"components/blog/article-action-bar.tsx","Shared / Other","Feature component","low","","0","keep","components/blog/article-action-bar.tsx","Retain and verify against the shared component definition of done."
"components/blog/article-view-tracker.tsx","Shared / Other","Feature component","low","","0","keep","components/blog/article-view-tracker.tsx","Retain and verify against the shared component definition of done."
"components/blog/renderers/track-embed.tsx","Shared / Other","Feature component","low","","0","keep","components/blog/renderers/track-embed.tsx","Retain and verify against the shared component definition of done."
"components/bookings/booking-details.tsx","Shared / Other","Feature component","low","","0","keep","components/bookings/booking-details.tsx","Retain and verify against the shared component definition of done."
"components/bookings/bookings-filters.tsx","Shared / Other","Form / editor","low","","0","keep","components/bookings/bookings-filters.tsx","Retain and verify against the shared component definition of done."
"components/bookings/bookings-list.tsx","Shared / Other","Collection / operational view","low","","0","keep","components/bookings/bookings-list.tsx","Retain and verify against the shared component definition of done."
"components/bookings/bookings-management.tsx","Shared / Other","Feature component","low","","0","keep","components/bookings/bookings-management.tsx","Retain and verify against the shared component definition of done."
"components/chunk-load-recovery.tsx","Shared / Other","Feature component","low","","0","keep","components/chunk-load-recovery.tsx","Retain and verify against the shared component definition of done."
"components/collaboration/collaboration-error-boundary.tsx","Shared / Other","System state","low","","0","keep","components/collaboration/collaboration-error-boundary.tsx","Retain and verify against the shared component definition of done."
"components/collaboration/enhanced-collaboration-feed.tsx","Shared / Other","Form / editor","medium","","0","keep","components/collaboration/enhanced-collaboration-feed.tsx","Retain and verify against the shared component definition of done."
"components/collaboration/enhanced-collaboration-hub.tsx","Shared / Other","Feature component","medium","","0","keep","components/collaboration/enhanced-collaboration-hub.tsx","Retain and verify against the shared component definition of done."
"components/collaboration/enhanced-project-workspace.tsx","Shared / Other","Form / editor","critical","","1","hide","components/collaboration/enhanced-project-workspace.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/collaboration/lazy-collaboration-hub.tsx","Shared / Other","Feature component","low","","0","keep","components/collaboration/lazy-collaboration-hub.tsx","Retain and verify against the shared component definition of done."
"components/collaboration/project-workspace-dashboard.tsx","Shared / Other","Form / editor","high","","1","hide","components/collaboration/project-workspace-dashboard.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/collaboration/real-time-activity-feed.tsx","Shared / Other","Feature component","low","","0","keep","components/collaboration/real-time-activity-feed.tsx","Retain and verify against the shared component definition of done."
"components/collaboration/simple-collaboration-hub.tsx","Shared / Other","Feature component","low","","0","keep","components/collaboration/simple-collaboration-hub.tsx","Retain and verify against the shared component definition of done."
"components/collaborations/collaboration-detail.tsx","Shared / Other","Form / editor","medium","","0","keep","components/collaborations/collaboration-detail.tsx","Retain and verify against the shared component definition of done."
"components/collaborations/collaboration-feed.tsx","Shared / Other","Form / editor","low","","0","keep","components/collaborations/collaboration-feed.tsx","Retain and verify against the shared component definition of done."
"components/collaborations/collaboration-post-form.tsx","Shared / Other","Form / editor","medium","","0","keep","components/collaborations/collaboration-post-form.tsx","Retain and verify against the shared component definition of done."
"components/compact-account-switcher.tsx","Shared / Other","Feature component","low","","0","keep","components/compact-account-switcher.tsx","Retain and verify against the shared component definition of done."
"components/content/album-card.tsx","Shared / Other","Card / item","low","","0","keep","components/content/album-card.tsx","Retain and verify against the shared component definition of done."
"components/content/album-detail-dialog.tsx","Shared / Other","Overlay / dialog","low","","0","keep","components/content/album-detail-dialog.tsx","Retain and verify against the shared component definition of done."
"components/content/album-dialog.tsx","Shared / Other","Overlay / dialog","low","","0","keep","components/content/album-dialog.tsx","Retain and verify against the shared component definition of done."
"components/content/albums-grid.tsx","Shared / Other","Collection / operational view","low","","0","keep","components/content/albums-grid.tsx","Retain and verify against the shared component definition of done."
"components/content/blog-grid.tsx","Shared / Other","Collection / operational view","low","","0","keep","components/content/blog-grid.tsx","Retain and verify against the shared component definition of done."
"components/content/videos-grid.tsx","Shared / Other","Collection / operational view","low","","0","keep","components/content/videos-grid.tsx","Retain and verify against the shared component definition of done."
"components/cross-platform/analytics-overview.tsx","Shared / Other","Analytics / visualization","low","","0","keep","components/cross-platform/analytics-overview.tsx","Retain and verify against the shared component definition of done."
"components/cross-platform/cross-platform-composer.tsx","Shared / Other","Form / editor","medium","","0","keep","components/cross-platform/cross-platform-composer.tsx","Retain and verify against the shared component definition of done."
"components/cross-platform/hashtag-groups-panel.tsx","Shared / Other","Form / editor","low","","0","keep","components/cross-platform/hashtag-groups-panel.tsx","Retain and verify against the shared component definition of done."
"components/cross-platform/scheduled-posts-panel.tsx","Shared / Other","Feature component","low","","0","keep","components/cross-platform/scheduled-posts-panel.tsx","Retain and verify against the shared component definition of done."
"components/dashboard-client.tsx","Shared / Other","Feature component","low","","0","keep","components/dashboard-client.tsx","Retain and verify against the shared component definition of done."
"components/dashboard.tsx","Shared / Other","Form / editor","high","","0","keep","components/dashboard.tsx","Canonical component retained but requires audit remediation/decomposition."
"components/dashboard/account-details-modal.tsx","Shared / Other","Overlay / dialog","high","","1","hide","components/dashboard/account-details-modal.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/dashboard/artist-action-items.tsx","Shared / Other","Card / item","low","","0","keep","components/dashboard/artist-action-items.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/artist-analytics-overview.tsx","Shared / Other","Analytics / visualization","medium","","0","keep","components/dashboard/artist-analytics-overview.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/artist-attention-strip.tsx","Shared / Other","Feature component","low","","0","keep","components/dashboard/artist-attention-strip.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/artist-business-insights.tsx","Shared / Other","Feature component","low","","0","keep","components/dashboard/artist-business-insights.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/artist-content-overview.tsx","Shared / Other","Feature component","low","","0","keep","components/dashboard/artist-content-overview.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/artist-dashboard-bottom-sections.tsx","Shared / Other","Feature component","low","","0","keep","components/dashboard/artist-dashboard-bottom-sections.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/artist-dashboard-header.tsx","Shared / Other","Navigation / shell","low","","0","keep","components/dashboard/artist-dashboard-header.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/artist-events-overview.tsx","Shared / Other","Feature component","low","","0","keep","components/dashboard/artist-events-overview.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/artist-notifications.tsx","Shared / Other","Feature component","low","","0","keep","components/dashboard/artist-notifications.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/artist-page-client.tsx","Shared / Other","Feature component","medium","","0","keep","components/dashboard/artist-page-client.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/artist-smart-recommendations.tsx","Shared / Other","Feature component","low","","0","keep","components/dashboard/artist-smart-recommendations.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/artist-workflow-launchpad.tsx","Shared / Other","Feature component","low","","0","keep","components/dashboard/artist-workflow-launchpad.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/communications.tsx","Shared / Other","Form / editor","low","","0","keep","components/dashboard/communications.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/cross-account-hub.tsx","Shared / Other","Feature component","low","","0","keep","components/dashboard/cross-account-hub.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/dashboard-contracts-card.tsx","Shared / Other","Card / item","low","","0","keep","components/dashboard/dashboard-contracts-card.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/dashboard-feed.tsx","Shared / Other","Form / editor","medium","","0","keep","components/dashboard/dashboard-feed.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/dashboard-page-client.tsx","Shared / Other","Feature component","medium","","0","keep","components/dashboard/dashboard-page-client.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/dashboard-theme-provider.tsx","Shared / Other","Feature component","low","","0","keep","components/dashboard/dashboard-theme-provider.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/dashboard-upcoming-events-card.tsx","Shared / Other","Card / item","low","","0","keep","components/dashboard/dashboard-upcoming-events-card.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/enhanced-account-cards.tsx","Shared / Other","Card / item","low","","0","keep","components/dashboard/enhanced-account-cards.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/enhanced-account-status-bar.tsx","Shared / Other","Analytics / visualization","high","","1","hide","components/dashboard/enhanced-account-status-bar.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/dashboard/enhanced-quick-actions.tsx","Shared / Other","Feature component","high","","1","hide","components/dashboard/enhanced-quick-actions.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/dashboard/finances.tsx","Shared / Other","Feature component","low","","0","keep","components/dashboard/finances.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/header.tsx","Shared / Other","Navigation / shell","low","","0","keep","components/dashboard/header.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/index.tsx","Shared / Other","Feature component","low","","0","keep","components/dashboard/index.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/jukebox-player.tsx","Shared / Other","Feature component","low","","0","keep","components/dashboard/jukebox-player.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/local-discovery.tsx","Shared / Other","Feature component","low","","0","keep","components/dashboard/local-discovery.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/metrics.tsx","Shared / Other","Analytics / visualization","low","","0","keep","components/dashboard/metrics.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/modals.tsx","Shared / Other","Overlay / dialog","low","","0","keep","components/dashboard/modals.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/platform-features-hub.tsx","Shared / Other","Feature component","medium","","0","keep","components/dashboard/platform-features-hub.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/quick-actions-card.tsx","Shared / Other","Card / item","low","","0","keep","components/dashboard/quick-actions-card.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/quick-post-creator.tsx","Shared / Other","Form / editor","low","","0","keep","components/dashboard/quick-post-creator.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/sortable-widget-section.tsx","Shared / Other","Collection / operational view","low","","0","keep","components/dashboard/sortable-widget-section.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/timeline.tsx","Shared / Other","Feature component","low","","0","keep","components/dashboard/timeline.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/unified-activity-feed.tsx","Shared / Other","Feature component","low","","0","keep","components/dashboard/unified-activity-feed.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/venue-attention-strip.tsx","Shared / Other","Feature component","low","","0","keep","components/dashboard/venue-attention-strip.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/venue-empty-state.tsx","Shared / Other","Analytics / visualization","low","","0","keep","components/dashboard/venue-empty-state.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/venue-page-header.tsx","Shared / Other","Navigation / shell","low","","0","keep","components/dashboard/venue-page-header.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/venue-page-skeleton.tsx","Shared / Other","System state","low","","0","keep","components/dashboard/venue-page-skeleton.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/venue-stat-card.tsx","Shared / Other","Analytics / visualization","low","","0","keep","components/dashboard/venue-stat-card.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/venue.tsx","Shared / Other","Feature component","low","","0","keep","components/dashboard/venue.tsx","Retain and verify against the shared component definition of done."
"components/dashboard/welcome-onboarding.tsx","Shared / Other","Feature component","high","","3","hide","components/dashboard/welcome-onboarding.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/demo/brand-loading-demo.tsx","Shared / Other","System state","medium","","0","keep","components/demo/brand-loading-demo.tsx","Retain and verify against the shared component definition of done."
"components/demo/demo-banner.tsx","Shared / Other","Feature component","low","","0","keep","components/demo/demo-banner.tsx","Retain and verify against the shared component definition of done."
"components/demo/harmonized-ui-demo.tsx","Shared / Other","Feature component","medium","","0","keep","components/demo/harmonized-ui-demo.tsx","Retain and verify against the shared component definition of done."
"components/demo/synchronized-platform-demo.tsx","Shared / Other","Form / editor","low","","0","keep","components/demo/synchronized-platform-demo.tsx","Retain and verify against the shared component definition of done."
"components/discover/discover-album-card.tsx","Shared / Other","Card / item","low","","0","keep","components/discover/discover-album-card.tsx","Retain and verify against the shared component definition of done."
"components/discover/discover-artist-card.tsx","Shared / Other","Card / item","low","","0","keep","components/discover/discover-artist-card.tsx","Retain and verify against the shared component definition of done."
"components/discover/discover-event-card.tsx","Shared / Other","Card / item","low","","0","keep","components/discover/discover-event-card.tsx","Retain and verify against the shared component definition of done."
"components/discover/discover-masthead.tsx","Shared / Other","Form / editor","low","","0","keep","components/discover/discover-masthead.tsx","Retain and verify against the shared component definition of done."
"components/discover/discover-page-client.tsx","Shared / Other","Form / editor","medium","","0","keep","components/discover/discover-page-client.tsx","Retain and verify against the shared component definition of done."
"components/discover/discover-rotating-words.tsx","Shared / Other","Feature component","low","","0","keep","components/discover/discover-rotating-words.tsx","Retain and verify against the shared component definition of done."
"components/discover/discover-section.tsx","Shared / Other","Feature component","low","","0","keep","components/discover/discover-section.tsx","Retain and verify against the shared component definition of done."
"components/discover/discover-song-card.tsx","Shared / Other","Card / item","low","","0","keep","components/discover/discover-song-card.tsx","Retain and verify against the shared component definition of done."
"components/discover/discover-tour-card.tsx","Shared / Other","Card / item","low","","0","keep","components/discover/discover-tour-card.tsx","Retain and verify against the shared component definition of done."
"components/discover/discover-venue-card.tsx","Shared / Other","Card / item","low","","0","keep","components/discover/discover-venue-card.tsx","Retain and verify against the shared component definition of done."
"components/documents/create-folder-dialog.tsx","Shared / Other","Overlay / dialog","low","","0","keep","components/documents/create-folder-dialog.tsx","Retain and verify against the shared component definition of done."
"components/documents/document-card.tsx","Shared / Other","Card / item","low","","0","keep","components/documents/document-card.tsx","Retain and verify against the shared component definition of done."
"components/documents/document-details.tsx","Shared / Other","Feature component","low","","0","keep","components/documents/document-details.tsx","Retain and verify against the shared component definition of done."
"components/documents/document-row.tsx","Shared / Other","Card / item","low","","0","keep","components/documents/document-row.tsx","Retain and verify against the shared component definition of done."
"components/documents/documents-content.tsx","Shared / Other","Feature component","low","","0","keep","components/documents/documents-content.tsx","Retain and verify against the shared component definition of done."
"components/documents/documents-header.tsx","Shared / Other","Navigation / shell","low","","0","keep","components/documents/documents-header.tsx","Retain and verify against the shared component definition of done."
"components/documents/documents-management.tsx","Shared / Other","Feature component","low","","0","keep","components/documents/documents-management.tsx","Retain and verify against the shared component definition of done."
"components/documents/documents-sidebar.tsx","Shared / Other","Navigation / shell","low","","0","keep","components/documents/documents-sidebar.tsx","Retain and verify against the shared component definition of done."
"components/documents/file-icons.tsx","Shared / Other","Feature component","low","","0","keep","components/documents/file-icons.tsx","Retain and verify against the shared component definition of done."
"components/documents/share-document-dialog.tsx","Shared / Other","Overlay / dialog","low","","0","keep","components/documents/share-document-dialog.tsx","Retain and verify against the shared component definition of done."
"components/documents/upload-document-dialog.tsx","Shared / Other","Overlay / dialog","low","","0","keep","components/documents/upload-document-dialog.tsx","Retain and verify against the shared component definition of done."
"components/enhanced-account-demo.tsx","Shared / Other","Form / editor","low","","0","keep","components/enhanced-account-demo.tsx","Retain and verify against the shared component definition of done."
"components/enhanced-portfolio.tsx","Shared / Other","Form / editor","medium","","0","keep","components/enhanced-portfolio.tsx","Retain and verify against the shared component definition of done."
"components/epk/artist-epk-section.tsx","EPK","Feature component","low","","0","keep","components/epk/artist-epk-section.tsx","Retain and verify against the shared component definition of done."
"components/epk/contact-section.tsx","EPK","Form / editor","medium","","2","hide","components/epk/contact-section.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/epk/epk-builder-toolbar.tsx","EPK","Form / editor","medium","","0","keep","components/epk/epk-builder-toolbar.tsx","Retain and verify against the shared component definition of done."
"components/epk/epk-builder-view.tsx","EPK","Form / editor","medium","","0","keep","components/epk/epk-builder-view.tsx","Retain and verify against the shared component definition of done."
"components/epk/epk-editor-tabs.tsx","EPK","Form / editor","medium","","0","keep","components/epk/epk-editor-tabs.tsx","Retain and verify against the shared component definition of done."
"components/epk/epk-hidden-sections-panel.tsx","EPK","Feature component","low","","0","keep","components/epk/epk-hidden-sections-panel.tsx","Retain and verify against the shared component definition of done."
"components/epk/epk-preview-fonts.tsx","EPK","Feature component","low","","0","keep","components/epk/epk-preview-fonts.tsx","Retain and verify against the shared component definition of done."
"components/epk/epk-preview-icons.tsx","EPK","Feature component","low","","0","keep","components/epk/epk-preview-icons.tsx","Retain and verify against the shared component definition of done."
"components/epk/epk-preview.tsx","EPK","Feature component","low","","0","keep","components/epk/epk-preview.tsx","Retain and verify against the shared component definition of done."
"components/epk/epk-public-actions.tsx","EPK","Feature component","low","","0","keep","components/epk/epk-public-actions.tsx","Retain and verify against the shared component definition of done."
"components/epk/epk-template-selector.tsx","EPK","Feature component","low","","0","keep","components/epk/epk-template-selector.tsx","Retain and verify against the shared component definition of done."
"components/epk/epk-template-variants.tsx","EPK","Feature component","medium","","0","keep","components/epk/epk-template-variants.tsx","Retain and verify against the shared component definition of done."
"components/epk/EPKDocument.tsx","EPK","Feature component","low","","0","keep","components/epk/EPKDocument.tsx","Retain and verify against the shared component definition of done."
"components/epk/music-section.tsx","EPK","Form / editor","medium","","2","hide","components/epk/music-section.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/epk/shows-section.tsx","EPK","Form / editor","high","","2","hide","components/epk/shows-section.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/epk/social-section.tsx","EPK","Form / editor","high","","3","hide","components/epk/social-section.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/epk/sortable-epk-section.tsx","EPK","Collection / operational view","low","","0","keep","components/epk/sortable-epk-section.tsx","Retain and verify against the shared component definition of done."
"components/errors/segment-error.tsx","Shared / Other","System state","low","","0","keep","components/errors/segment-error.tsx","Retain and verify against the shared component definition of done."
"components/event-selector.tsx","Shared / Other","Feature component","low","","0","keep","components/event-selector.tsx","Retain and verify against the shared component definition of done."
"components/events/create-event-button.tsx","Shared / Other","Feature component","low","","0","keep","components/events/create-event-button.tsx","Retain and verify against the shared component definition of done."
"components/events/create-event-dialog.tsx","Shared / Other","Overlay / dialog","low","","0","keep","components/events/create-event-dialog.tsx","Retain and verify against the shared component definition of done."
"components/events/enhanced-discover-events.tsx","Shared / Other","Form / editor","low","","0","keep","components/events/enhanced-discover-events.tsx","Retain and verify against the shared component definition of done."
"components/events/enhanced-event-card.tsx","Shared / Other","Card / item","low","","0","keep","components/events/enhanced-event-card.tsx","Retain and verify against the shared component definition of done."
"components/events/enhanced-event-creator.tsx","Shared / Other","Form / editor","medium","","0","keep","components/events/enhanced-event-creator.tsx","Retain and verify against the shared component definition of done."
"components/events/enhanced-event-page-loader.tsx","Shared / Other","Feature component","low","","0","keep","components/events/enhanced-event-page-loader.tsx","Retain and verify against the shared component definition of done."
"components/events/enhanced-event-page.tsx","Shared / Other","Feature component","medium","","0","keep","components/events/enhanced-event-page.tsx","Retain and verify against the shared component definition of done."
"components/events/event-analytics-dashboard.tsx","Shared / Other","Analytics / visualization","high","","1","hide","components/events/event-analytics-dashboard.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/events/event-card.tsx","Shared / Other","Card / item","low","","0","keep","components/events/event-card.tsx","Retain and verify against the shared component definition of done."
"components/events/event-connected-account-card.tsx","Shared / Other","Card / item","low","","0","keep","components/events/event-connected-account-card.tsx","Retain and verify against the shared component definition of done."
"components/events/event-details.tsx","Shared / Other","Form / editor","medium","","0","keep","components/events/event-details.tsx","Retain and verify against the shared component definition of done."
"components/events/event-page-design-panel.tsx","Shared / Other","Feature component","low","","0","keep","components/events/event-page-design-panel.tsx","Retain and verify against the shared component definition of done."
"components/events/event-page-template-selector.tsx","Shared / Other","Feature component","low","","0","keep","components/events/event-page-template-selector.tsx","Retain and verify against the shared component definition of done."
"components/events/event-select.tsx","Shared / Other","Feature component","low","","0","keep","components/events/event-select.tsx","Retain and verify against the shared component definition of done."
"components/events/event-share-menu.tsx","Shared / Other","Form / editor","low","","0","keep","components/events/event-share-menu.tsx","Retain and verify against the shared component definition of done."
"components/events/events-filters.tsx","Shared / Other","Form / editor","low","","0","keep","components/events/events-filters.tsx","Retain and verify against the shared component definition of done."
"components/events/events-list.tsx","Shared / Other","Collection / operational view","low","","0","keep","components/events/events-list.tsx","Retain and verify against the shared component definition of done."
"components/events/events-management.tsx","Shared / Other","Feature component","low","","0","keep","components/events/events-management.tsx","Retain and verify against the shared component definition of done."
"components/events/public/event-attendance-tab.tsx","Shared / Other","Feature component","low","","0","keep","components/events/public/event-attendance-tab.tsx","Retain and verify against the shared component definition of done."
"components/events/public/event-details-tab.tsx","Shared / Other","Feature component","low","","0","keep","components/events/public/event-details-tab.tsx","Retain and verify against the shared component definition of done."
"components/events/public/event-hero.tsx","Shared / Other","Feature component","low","","0","keep","components/events/public/event-hero.tsx","Retain and verify against the shared component definition of done."
"components/events/public/event-media-tab.tsx","Shared / Other","Feature component","low","","0","keep","components/events/public/event-media-tab.tsx","Retain and verify against the shared component definition of done."
"components/events/public/event-overview-tab.tsx","Shared / Other","Feature component","low","","0","keep","components/events/public/event-overview-tab.tsx","Retain and verify against the shared component definition of done."
"components/events/public/event-posts-tab.tsx","Shared / Other","Form / editor","low","","0","keep","components/events/public/event-posts-tab.tsx","Retain and verify against the shared component definition of done."
"components/events/public/event-rsvp-actions.tsx","Shared / Other","Feature component","low","","0","keep","components/events/public/event-rsvp-actions.tsx","Retain and verify against the shared component definition of done."
"components/events/public/event-skin-context.tsx","Shared / Other","Feature component","low","","0","keep","components/events/public/event-skin-context.tsx","Retain and verify against the shared component definition of done."
"components/events/public/event-stat-tile.tsx","Shared / Other","Analytics / visualization","low","","0","keep","components/events/public/event-stat-tile.tsx","Retain and verify against the shared component definition of done."
"components/events/public/event-tabs-bar.tsx","Shared / Other","Feature component","low","","0","keep","components/events/public/event-tabs-bar.tsx","Retain and verify against the shared component definition of done."
"components/feature-spotlight.tsx","Shared / Other","Feature component","low","","0","keep","components/feature-spotlight.tsx","Retain and verify against the shared component definition of done."
"components/features-dialog.tsx","Shared / Other","Overlay / dialog","medium","DUP-002","0","keep","components/features-dialog.tsx","Retain and verify against the shared component definition of done."
"components/features-panel.tsx","Shared / Other","Feature component","low","","0","keep","components/features-panel.tsx","Retain and verify against the shared component definition of done."
"components/features/features-button.tsx","Shared / Other","Feature component","low","","0","keep","components/features/features-button.tsx","Retain and verify against the shared component definition of done."
"components/features/features-panel.tsx","Shared / Other","Feature component","low","","0","keep","components/features/features-panel.tsx","Retain and verify against the shared component definition of done."
"components/feed-main.tsx","Shared / Other","Form / editor","low","","0","keep","components/feed-main.tsx","Retain and verify against the shared component definition of done."
"components/feed/article-feed-preview.tsx","Feed & social","Feature component","low","","0","keep","components/feed/article-feed-preview.tsx","Retain and verify against the shared component definition of done."
"components/feed/clean-post-creator.tsx","Feed & social","Form / editor","high","","0","keep","components/feed/clean-post-creator.tsx","Canonical component retained but requires audit remediation/decomposition."
"components/feed/compact-post-creator.tsx","Feed & social","Form / editor","low","","0","keep","components/feed/compact-post-creator.tsx","Retain and verify against the shared component definition of done."
"components/feed/content-recommendations.tsx","Feed & social","Feature component","high","","2","hide","components/feed/content-recommendations.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/feed/empty-feed-state.tsx","Feed & social","Analytics / visualization","low","","0","keep","components/feed/empty-feed-state.tsx","Retain and verify against the shared component definition of done."
"components/feed/enhanced-post-creator.tsx","Feed & social","Form / editor","low","","0","keep","components/feed/enhanced-post-creator.tsx","Retain and verify against the shared component definition of done."
"components/feed/event-feed-preview.tsx","Feed & social","Feature component","low","","0","keep","components/feed/event-feed-preview.tsx","Retain and verify against the shared component definition of done."
"components/feed/feed-list.tsx","Feed & social","Collection / operational view","high","","2","hide","components/feed/feed-list.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/feed/feed-music-player.tsx","Feed & social","Form / editor","medium","","0","keep","components/feed/feed-music-player.tsx","Retain and verify against the shared component definition of done."
"components/feed/feed-video-player.tsx","Feed & social","Form / editor","medium","","0","keep","components/feed/feed-video-player.tsx","Retain and verify against the shared component definition of done."
"components/feed/for-you-page.tsx","Feed & social","Form / editor","high","","0","keep","components/feed/for-you-page.tsx","Canonical component retained but requires audit remediation/decomposition."
"components/feed/listing-feed-preview.tsx","Feed & social","Collection / operational view","low","","0","keep","components/feed/listing-feed-preview.tsx","Retain and verify against the shared component definition of done."
"components/feed/media-display.tsx","Feed & social","Feature component","critical","","1","hide","components/feed/media-display.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
